ch1,ch2
14209,8755
14441,9928
14039,10957
12893,11651
11152,12316
8981,14802
6667,15976
4585,16354
6019,7105
7329,9014
8078,11584
8175,15498
7751,20028
7020,24251
6164,28103
5346,30852
4654,32144
4117,30626
3894,20384
4283,17967
4788,16673
5391,15129
6226,14756
7503,13389
9230,12608
10522,11377
11240,9676
11370,7711
10949,7330
10018,7695
8646,8008
6961,8312
5536,8644
4155,9137
4006,7852
4618,8689
5020,9519
5200,10666
5193,11892
5019,12763
4680,15441
4176,18539
3767,16169
3844,18177
4280,7087
4850,7720
5060,8207
4849,8832
4242,9983
4263,15314
4648,16569
4671,17627
4447,18356
4108,18522
3784,17815
3795,9581
3987,9806
4159,10177
4267,11483
4253,12478
4126,13009
3891,13072
3772,10767
4413,10324
5212,10091
6150,9718
7241,9593
8504,8893
9933,7704
4145,9249
4451,10634
5069,11744
5396,12628
5116,14324
4402,15366
3780,14511
5993,7920
6997,9831
8175,12064
9502,14238
10892,15689
12217,15649
13301,13698
14012,10297
14290,6821
14166,7727
13801,7668
13273,7181
10977,6747
10645,8674
10397,11036
10226,12686
10126,13191
10080,12509
10054,10850
9991,8562
9821,7600
8654,6971
7760,9044
6621,10728
5399,11512
4283,11204
9278,7012
7333,7952
4995,8797
4111,11482
6730,11899
10371,11707
14804,10997
19405,9969
23268,10079
25762,12759
27048,15452
27004,17727
25855,19225
24000,19609
21824,18799
19529,16905
17207,14340
14896,11563
12650,9045
10622,7038
8585,6992
6633,9983
4903,14154
9503,6682
9326,7129
9261,7440
9227,7619
9243,7723
9203,7788
8997,7748
8593,7531
8065,7076
7410,7904
7283,11238
6838,15598
6827,19473
7555,21940
8454,23895
9537,24724
10779,24766
12117,24958
13548,25926
14947,26303
16254,25785
17437,23882
18476,20736
19545,16808
20753,12749
21736,9893
22708,8808
23143,7431
23138,6802
5217,6927
6912,6664
15108,7364
13966,9306
12661,9931
11191,8915
9744,6793
11379,7490
12387,8848
13267,10038
13780,11105
13686,12434
12845,13332
11299,13660
9284,14220
7140,17326
5193,18737
4258,10310
4358,10395
3859,14458
6690,7943
7175,10840
7081,15119
6571,20530
5842,25349
5059,29966
4341,32644
3762,33893
3982,18603
4645,15635
5628,13022
6752,11668
7852,10506
8796,10052
9508,9904
10027,9516
10255,8688
10151,7472
9777,6749
9241,7396
8464,7995
7446,8532
6204,9012
4874,10711
4687,7048
5536,8317
6068,8956
6213,9064
6029,9775
5581,13390
4943,17065
4164,19938
3879,13302
4047,15063
3937,17096
4220,6949
5043,7849
5500,8528
5517,9170
5104,10117
4355,11915
4401,12544
5217,11993
6137,11132
7161,11215
8324,10413
9636,8887
11081,7069
3977,9075
4639,10804
6339,12228
7534,13033
7801,13339
7140,13787
5880,13916
4648,12460
11146,7543
12366,9487
13589,11304
14659,12227
15406,11564
15733,9331
15631,8404
15269,9350
14695,9155
14032,7884
11697,7296
11500,9832
11381,12296
11348,14212
11441,15042
11545,14480
11597,12480
11507,9874
11176,7736
9444,8174
8486,10215
7305,11529
6081,12036
4991,11221
4161,9356
3776,7969
4296,8257
4799,8645
5046,9026
4919,8859
4395,8205
4887,6858
4609,6859
8199,7042
5535,8110
4972,9912
7993,10081
12115,9719
16942,8944
21753,8412
25753,8203
28491,8399
29544,10691
29100,13006
27563,15087
25399,16525
22949,16988
20468,16415
18023,14976
15617,13072
13269,11072
11171,9277
9053,7765
7039,7802
5221,11818
4770,7639
9304,6686
9030,6955
8895,7056
8861,7056
8848,6984
8922,6831
7219,7223
7020,10921
6835,15645
6394,21331
6203,25832
6802,28074
7585,28627
8581,27691
9786,25665
11170,23422
12655,22000
14144,20492
15558,18592
16851,16247
17991,13558
19155,10689
20417,8595
21627,8318
22722,7453
22202,7266
20496,7804
18215,7922
15501,8244
13302,8379
11164,8068
9004,7622
7044,7379
5423,7555
4260,8192
3942,10217
5403,9663
6728,8473
7580,6684
14942,6926
14456,9462
13788,11037
12920,10825
11808,8941
10443,7072
11505,8698
12427,10249
13229,11560
13433,12951
12867,14204
11572,14877
9767,15227
7798,18470
5950,19848
4387,19033
4719,9215
5656,7844
5913,8202
5331,10963
4205,12194
5343,7731
5572,10568
5368,14429
4873,19952
4243,25339
3877,15845
5060,12343
6439,9485
7861,8405
9140,7771
10247,7482
10888,7345
11058,7412
10820,7411
10305,7336
9631,7262
8957,7353
8320,7822
7544,9002
6604,10884
5466,13494
4232,16618
6191,7756
6585,8221
6598,8832
6240,10262
5556,14062
4669,17549
3942,13674
4263,12252
4222,13444
4117,15076
3944,17054
3767,18387
4671,7502
5461,8133
5841,8775
5733,9623
5208,11008
4386,13216
4359,14479
5219,13443
6169,14353
7190,13874
8302,12179
9525,9836
10859,7529
4098,9877
6301,11603
8569,12700
10057,12939
10212,12822
9096,12508
7227,11886
5259,10237
3810,7854
18940,7110
19296,7496
18326,7721
16221,7754
13306,7542
10691,7046
15896,8103
16547,9310
16868,9375
16816,8066
16412,9422
15755,10523
14977,10091
14210,8255
12294,7493
12319,10058
12401,12788
12525,15089
12674,16176
12906,15765
12963,13407
12714,9751
10970,8371
10344,11231
9354,13364
8183,13855
7018,12953
6017,10916
5261,8279
5087,6741
5475,7311
6174,8530
6660,9479
6713,9904
6237,9699
5322,9219
4147,11102
5087,7071
5252,7587
5064,7968
4523,8085
3776,8100
4530,7045
3869,8284
5886,8426
9269,8418
13675,7953
18729,7326
23908,7069
28096,7013
30630,7299
31419,7927
30706,9041
28915,9969
26501,11726
23845,13012
21188,13608
18629,13493
16142,12816
13714,11838
11506,10747
9376,9675
7312,8573
5482,9199
3984,13430
3768,13850
4054,12963
4895,11214
7245,9064
9672,7178
12577,6983
11610,7653
10501,7992
9494,7796
8722,7041
8078,6707
8457,8448
7925,12353
7146,17248
6331,22825
5641,26891
5777,28491
6424,27987
7296,25857
8408,22716
9742,19495
11238,16627
12801,14212
14335,12089
15767,10235
17048,8506
18349,6915
21268,6799
24593,7219
23542,9558
21656,11716
19075,12940
16747,13360
15182,12854
13251,11744
11155,10604
9109,9898
7277,9850
5751,10488
4561,11599
3961,12432
5123,11060
6062,9386
6630,8656
6809,7666
13045,8073
13051,10318
12946,11255
12638,10419
12005,8281
11151,7379
12335,9112
13087,10785
13287,12626
13027,14193
12012,15221
10449,16076
8664,18386
6933,19578
5425,18588
4174,15726
4155,7557
5791,7543
7131,7516
7604,7967
7008,8660
5618,9381
3981,11364
3824,12764
5249,9256
6881,7058
10359,7096
9764,7766
9134,8385
8432,9023
7927,9842
7531,11058
6977,13312
6168,16316
5084,19726
3853,22934
3822,6803
4167,7694
4109,9020
6372,8005
6855,8787
6713,9292
6078,9799
5116,12816
4041,15672
3925,14499
4427,12883
4615,11187
4544,11826
4574,13358
4639,15074
4639,16067
4451,15921
4054,14661
4778,9052
5590,9516
5975,10027
5892,10781
5386,11997
4567,13831
4211,15695
5122,16013
6127,15922
7204,14774
8352,12535
9572,9843
10851,7547
4958,10294
7611,11759
10298,12327
11984,12253
12020,11509
10522,10931
8175,9801
5777,8188
24062,7291
25337,8008
24906,8542
22815,8783
19531,8630
15598,8321
14269,7760
15215,6935
17496,7554
17452,7884
17074,7212
16408,9941
15558,11306
14658,10691
13835,8533
13173,6715
12690,7169
12917,9832
13170,12935
13412,15725
13671,16936
13881,15537
13730,11925
13079,7693
13174,8046
12618,11369
11602,14101
10362,15077
9255,13859
8207,11499
7364,8750
7319,7115
8027,8603
8325,9827
7998,10462
7022,10946
5603,12966
4079,13208
11403,7320
11966,7836
12389,7279
5167,6987
4301,7909
3831,8129
3860,8637
5608,7361
5575,8115
5163,8762
4421,9125
5209,7311
4359,8266
4357,7025
6928,7161
10531,6983
32096,7620
30176,8632
27633,9412
24850,9690
22060,9626
19372,10377
16797,10713
14291,10710
11955,10461
9767,9990
7689,9266
5846,8738
4347,10495
4218,8664
4839,10949
5204,13070
5207,15831
4840,16797
5128,15572
5277,14003
7013,11777
9502,9702
11643,8569
12953,8529
13228,8855
12637,9363
11491,9747
10134,9704
8866,9196
7869,8953
7195,7941
6827,8052
7079,8648
7549,8108
8173,7281
9833,8266
9237,11647
8462,15454
7635,19655
6723,22464
6063,23287
5599,22370
5963,20091
6974,17131
8240,14314
9720,11793
11326,9660
12952,7912
25870,8282
25856,11041
24807,13964
22754,16290
19902,17418
17681,16636
16457,14951
14842,12943
12973,11315
11021,10451
9139,10492
7434,11393
5964,12864
4758,14374
3824,15232
3808,13393
4821,12857
5656,11817
6219,10590
6515,9395
6563,8248
6451,7301
10867,7956
11212,9490
11498,9843
11739,8904
11654,7419
11020,6897
9745,6698
11931,7689
13037,9800
13523,11852
13221,13574
12515,14748
11277,16786
9749,17937
8189,18009
6750,16812
5514,14187
4431,12549
4275,7446
5651,7413
6829,7826
8624,8261
9467,8365
8920,8371
7231,10305
5145,13562
5439,8754
7284,7597
9544,6843
9305,8081
8953,9409
8430,10901
7694,12693
7590,14993
7129,18450
6227,22269
4944,25747
4799,8221
4528,11051
3766,13957
5489,8584
5977,9876
5869,10420
5261,11035
4356,11311
4349,13209
4751,11383
4894,10158
5016,11610
5141,12965
5335,13897
5335,13972
5018,13092
4372,13173
4613,9468
5481,9715
5996,10086
6067,10737
5704,11845
4972,13512
3992,15804
3999,15739
4896,16283
5880,16261
6970,14510
8155,11878
9396,9284
10676,7324
5707,10947
8610,12161
11373,12267
12946,11528
12902,10722
11203,9504
8589,8085
5930,6804
28440,7165
30495,7996
30726,8753
29098,9317
25754,9524
21223,9244
16236,8480
16571,7408
17386,6772
17058,7298
16477,8754
15681,10146
14765,11832
13843,11117
13030,8652
12876,7227
13236,10313
13565,13731
13791,16109
14071,15851
13974,12775
13337,8524
15222,7040
14858,10149
14048,12774
12937,13867
11627,12922
10361,10472
9506,7843
9417,6878
9796,8738
9674,10278
8740,13066
7148,14854
5282,14720
9760,7982
10837,8754
11784,8406
12566,7187
3949,6897
4321,8024
4045,8955
3813,8924
6084,7155
5859,7966
5264,8720
4354,9220
4403,6792
31050,6962
28529,8027
25730,8797
22882,9130
20105,8967
17438,8359
14855,8041
12470,8310
10244,8295
8140,8252
6293,8478
4790,9329
3764,15801
4564,14704
4609,13875
3873,13195
5595,6813
6230,9397
6672,12263
6743,15704
6942,17471
7189,16960
7158,14667
6958,12893
9073,11178
11299,9968
12666,9897
12926,10503
12306,11198
11077,11604
9594,11317
8190,12186
7068,12008
6312,10779
5932,8909
5914,10215
6248,11143
6907,10793
7835,9320
8937,7507
11706,6741
11227,9395
10304,12068
9334,14366
8302,15870
7522,16073
6934,15132
6555,13443
6510,11460
7016,9482
8470,7707
25341,7797
26488,10589
26655,13845
25836,16673
23762,18469
20535,18786
17954,17020
17052,14132
15795,11300
14259,9700
12550,9143
10777,9601
9031,11008
7392,13107
5927,15433
4693,16910
3926,16362
4819,15529
5548,14311
6094,13003
6421,11825
6501,10866
6319,10136
6067,9562
6873,9713
7526,9852
8255,9560
8936,8983
9577,8416
10184,8111
10685,8269
10812,9147
10701,10150
10531,10783
9612,10975
7974,9167
11104,8150
12580,10266
13527,12762
13764,15048
13238,16346
12102,16595
10887,17038
9576,15968
8288,14576
7081,13545
5965,11799
4884,11187
3817,11540
4180,8118
6081,7761
8366,7421
9885,7231
10005,7334
11251,7111
10817,7288
8883,11202
7110,14660
5250,16534
3893,10243
5590,9262
7376,8246
8860,7292
9111,7046
9053,8826
8902,11038
8524,13545
8526,16405
8412,19721
7641,23810
6256,27338
4559,29392
4961,7235
4925,10408
4258,14207
3852,8994
4266,10468
4259,11159
3872,11786
3851,12736
4430,11004
4814,10165
4994,11209
5311,12184
5431,12642
5378,12372
5112,11559
4484,11993
4241,8732
5162,8784
5851,9046
6172,9635
6049,10669
5498,12173
4585,14032
3879,14466
4776,14542
5758,14765
6804,13290
7892,11965
9001,10485
10135,8780
11260,8221
12323,7409
4550,6829
3915,9154
6185,11262
9257,12239
12187,11904
13886,11132
13579,9845
11459,8449
8498,7180
22248,6738
26421,7157
30262,7049
33056,7831
34309,8597
33513,9130
30597,9274
25954,8931
20345,8149
17109,7304
16483,7455
15952,9596
15261,11432
14442,12225
13562,12054
12711,11202
11977,8721
11425,7086
11991,6784
12402,7142
12807,7990
13158,11479
13383,14443
13548,15017
13438,12608
12808,8771
15769,7817
15281,9674
14545,10389
13517,9674
12419,7892
11774,7751
11477,11400
10498,14919
8814,16380
6679,15432
4585,12098
8235,6772
7229,6820
6524,6691
7788,8263
9106,9027
10334,8578
11388,7390
12295,6869
11401,8101
10115,9237
8708,9319
7170,8242
6655,7063
6224,7676
5419,8274
4350,8757
26055,7777
23238,8702
20431,8960
17701,8441
15057,7708
5169,7573
4041,8255
3989,15850
4973,14844
5326,13922
5115,13156
4271,12425
7588,7508
7957,10450
8472,13584
9018,15691
9378,15806
9419,14299
9086,12191
8550,11067
10891,10323
12475,10109
12897,10393
12222,10964
10814,11489
9135,13576
7562,14708
6387,14380
5606,12895
5237,13052
5290,15148
5760,16318
6532,16080
7739,14266
9232,11328
10838,8156
12740,8379
11624,9866
10432,10576
9561,10353
8871,9541
8395,8366
8229,7027
25082,8156
26516,10954
27366,13741
27052,15681
25172,17066
21669,16530
17548,14334
16971,11525
16117,9085
15009,7502
13679,8262
12169,9296
10535,10621
8838,12873
7169,16055
5657,18473
4379,19278
4391,16964
5038,15900
5549,14946
5839,14243
5863,13777
5581,13457
5073,13581
5604,13437
6339,13131
7193,12530
8137,12021
9125,11940
10121,12471
10759,13744
10751,15582
9974,16864
8904,16609
7525,14585
5644,11485
3943,9824
5142,8940
6584,8611
8181,9822
9966,11606
11789,13910
13214,16380
14030,18390
14081,19711
13453,19511
12335,17812
10955,15217
9769,14101
8653,13075
7508,11241
6328,9782
5053,10086
3922,9658
4140,9379
5270,9058
8331,8460
11435,7744
13464,7052
12351,10319
10047,13734
7511,15721
5073,15823
4090,10654
5880,9742
7721,8916
9118,8038
9806,7216
8691,6999
8765,8998
8974,11402
9178,13583
9198,15170
9801,17322
9910,20809
9157,24153
7591,27131
5563,28438
4611,9183
4098,13192
4261,11499
4689,12062
4969,12488
5253,12383
5208,11521
4791,10057
4076,9185
3866,7746
4635,7644
5424,7824
5967,8365
6139,9318
5846,10689
5085,12363
4001,16015
4006,12195
4860,12683
5715,13283
6511,13508
7302,13165
8230,12259
9174,10979
10142,10231
11109,10342
12076,9347
13052,7650
14008,7469
14910,7223
9332,6992
8179,7025
7083,6833
6303,9341
6409,11144
9403,11601
12342,10931
14070,9939
13758,8488
11597,7727
8521,7492
19042,7515
22232,8757
26272,9164
30210,8899
33533,8487
35586,8102
35689,8192
33515,8217
29172,7985
23683,7474
15779,7595
15163,9733
14487,12101
13744,14071
12966,14902
12185,14258
11466,12553
10857,10495
10425,8697
10185,7647
10146,7248
10350,7148
10618,7204
10899,7317
11295,7344
11688,7658
12054,8004
12349,9845
12506,13161
12519,14453
12349,12707
11715,9085
13685,6815
14257,9258
13994,11835
12866,15425
10817,16688
8240,15120
5758,11427
8132,7588
7070,7771
6133,6966
4895,6728
5711,7360
6984,7980
8253,7720
9409,6785
10473,7200
9532,9013
8203,10694
6790,11360
5406,10312
4182,7898
7496,6970
7219,7278
6591,7569
5599,7842
4379,8043
25743,6799
23032,8160
20244,8717
17468,8512
14953,7463
7328,6870
8049,7498
8364,7908
8150,7766
7420,7033
4077,15130
6040,14802
7677,14197
8356,13552
7744,12860
6149,12041
4347,10994
9077,8548
9914,10921
10523,12782
10990,13328
11126,12543
10872,11124
10298,9865
10255,9438
11981,9424
12561,9835
11940,10505
10490,12853
8734,15345
7086,16317
5799,15817
5024,14714
4790,17844
5153,20350
5582,21684
6374,21451
7859,19562
9743,16223
11807,12252
13714,8680
12425,6762
24471,7402
26597,9436
28251,11280
28387,12837
26639,13531
23084,12917
18260,11255
16217,8968
15793,6953
14377,6799
13294,7745
11928,9144
10291,11933
8505,15603
6716,18727
5100,20391
3820,20501
4132,17658
4534,17209
4722,16812
4624,16287
4231,15849
3889,15644
4534,14978
5441,14286
6552,14118
7814,14603
9091,15950
10145,18099
10485,20721
9893,23016
8443,23466
6888,21781
5167,19054
3909,13880
5274,12163
6907,13471
8688,15214
10669,17280
12517,19680
13885,21448
14563,21946
14501,20797
13822,18317
12708,15238
11325,14250
9905,13201
8765,11179
7494,8689
6062,8001
4658,7811
4275,10313
4974,10479
6244,10061
9543,9219
12992,8180
15567,7156
15109,8089
12541,10917
9512,12899
6518,13475
4075,12751
4237,10949
6070,10049
7893,9431
9187,8719
9690,7946
9545,7236
9174,6690
8436,7963
8393,10514
8623,13506
9093,16448
9638,18800
10415,20121
11281,20261
11414,21238
10499,24014
8699,25742
6435,25965
4210,24442
4013,13588
4506,13183
4747,12296
4856,10845
4566,9010
3924,7434
4319,7245
4938,7316
5426,7758
5704,8601
5680,9839
5161,11344
4216,13100
3837,14296
4225,13154
4319,11858
4145,11431
3764,11679
4263,12468
5096,12062
5848,12052
6506,12922
7048,13406
7545,13416
8020,13119
8546,12908
9217,12523
10095,12058
11111,11425
12260,10063
13554,8127
14911,7057
16315,6998
14817,8142
13169,8995
11641,9459
10357,9542
9193,9298
8238,10317
9080,10678
11647,10440
13240,9293
12970,7987
10947,7923
8340,7644
9054,6904
17943,7052
19220,9217
21438,11094
25069,12579
28897,12885
32850,12156
35992,11018
37178,10110
35878,9360
32106,8480
26519,7610
20070,7078
15922,7457
15246,8136
14486,9766
13717,11951
12950,14372
12208,16327
11501,17060
10848,16280
10264,14403
9807,12115
9504,10052
9369,8819
9443,8246
9680,7999
9957,8000
10217,8105
10548,8235
10881,8341
11153,8442
11340,9509
11384,13154
11269,14926
11015,13413
10353,9643
4357,6793
14760,8113
15936,10970
16227,13177
15316,15159
13222,15829
10307,13978
7233,11008
4627,7789
8632,7295
7480,7485
6476,6720
5609,8362
3880,12276
7909,7915
6799,9792
5617,10778
4438,10133
8139,7168
8184,7787
8067,8026
7662,7987
6887,7927
5759,7704
4449,7501
22629,7215
19878,7961
17141,7714
6084,7866
6667,9128
6936,10025
6822,10191
6306,9312
5481,7586
4528,13629
6829,14045
8841,14009
10144,13802
9852,13295
8073,12391
5732,11079
10165,7122
10918,9240
11570,10484
12067,10971
12235,10719
12090,9853
11633,8883
10906,8163
11300,7964
12001,8258
11463,10487
10028,13582
8247,15718
6587,16547
5298,16147
4699,16716
4778,20343
5054,23078
5469,24607
6283,24628
8030,23067
10254,20046
12688,16248
14913,12372
16485,9245
17160,6823
14818,6784
13593,6943
12567,6741
11912,7711
12344,8042
12955,7367
26836,7393
28720,8521
29402,9760
27874,10412
24117,10405
18888,9349
14914,7810
13869,7254
12883,9409
11453,11227
9645,14332
7657,17589
5790,19771
4217,20385
3897,14112
5001,14050
6344,14855
7753,17042
8913,20300
9438,24217
9026,27805
7714,29784
6230,29283
4623,26458
3981,16508
5497,16738
7301,18387
9270,20208
11272,21712
13079,22325
14367,21555
14957,19401
14845,16358
14110,14798
12915,14160
11352,12567
9606,10273
8263,7788
6691,7213
4993,6917
4418,9723
5547,10477
6729,10664
7927,10361
9429,9510
13542,8376
16668,7233
14263,8034
10959,10083
7602,11279
4815,11402
4275,10920
6070,10026
7803,9478
8999,8818
9381,8061
9211,7321
8825,7523
8442,8957
8277,11486
8437,14708
8930,18165
9695,21174
10668,23090
12014,23594
12857,22816
12902,21815
11793,22726
9700,23198
7092,23815
4622,22998
3767,14207
4233,12440
4398,10353
4193,8178
3825,7962
4357,7844
4851,8115
5182,8801
5225,9871
4857,11186
4058,12473
4511,13435
5148,12125
5439,11033
5362,11795
4956,12547
4459,13084
3881,13305
4632,13472
5348,13293
5939,12647
6349,11855
6638,12968
6853,14366
7107,15661
7397,16625
7816,17229
8347,17899
9118,17595
10083,15964
11471,13192
13222,10100
15187,7525
21285,7972
19285,9469
17374,10889
15464,11926
13690,12416
12129,12238
10807,11485
9753,10445
10016,9450
11330,8532
11090,7727
9387,8234
9136,8355
9661,7820
10323,6713
19666,7357
20561,10244
21716,13058
23467,15111
27437,16638
31861,16807
35487,15838
37370,14132
36795,12114
33571,10391
28156,9369
21522,9394
14941,9374
13976,9780
13119,11290
12283,13381
11496,15727
10794,17624
10162,18315
9604,17505
9151,15528
8831,13106
8648,10854
8632,9557
8820,8777
9068,8397
9339,8308
9573,8411
9774,8655
10020,8934
10201,9217
10273,9460
10197,13514
9980,15547
9631,14077
8921,10183
14368,9336
16102,12720
17069,15200
16755,16589
14989,15445
12079,15313
8728,12861
5692,9240
7177,6740
5639,10111
3875,13738
6642,7135
5986,8879
5097,9972
4151,9641
8344,7287
8433,8709
8439,9482
8282,9590
7849,9547
7034,9052
5864,8127
4506,8480
4504,7947
4912,10014
5120,11646
5077,12302
4747,11580
4187,9596
3973,11986
6287,13379
8553,14348
9925,14816
9698,14621
8034,13667
5753,11987
3762,7337
4761,7058
5916,7952
7109,8371
8194,8092
9239,7118
11109,6846
11775,8443
12381,9457
12796,9646
12976,9354
12888,8713
12529,7905
11897,7223
11002,6869
11303,8021
10904,10448
9580,12746
7853,14379
6216,15212
5113,15286
4823,16168
4802,20406
5029,23441
5451,24903
6198,24554
8128,22981
10568,21123
13225,18506
15602,15500
17219,12445
17790,10175
17425,7956
16404,6943
15125,7760
13930,8163
12979,8117
12334,7658
12095,6844
12148,7544
12346,9674
12610,11096
12804,11049
13253,9488
13730,7302
29180,6686
29965,7646
28445,8742
24538,9192
18993,9090
13428,8329
13343,7346
13479,6704
12907,8756
11765,10946
10069,13106
8095,15925
6114,18040
4385,18830
4870,13299
6230,15630
7392,19579
7974,24454
7704,29287
6725,32683
5436,33433
4009,31302
4060,19420
5688,20509
7652,21319
9751,21559
11814,20860
13513,19039
14600,16275
15113,14688
14950,14217
14079,13239
12655,11358
10789,8953
8710,6733
5054,9121
6886,10066
8807,10528
10720,10400
12422,9712
13902,8622
15644,7366
11742,7641
8323,9194
5460,10044
4201,11878
5885,10093
7449,8986
8502,8281
8872,8174
8689,8651
8428,9730
8248,11544
8361,14540
8853,18096
9739,21652
10917,25550
12434,27980
13796,28478
14456,27002
14236,24091
12731,23885
10434,25036
7676,24912
5071,23294
4004,9210
4325,9700
4419,10587
4174,11703
3826,13247
4938,12015
5929,10690
6629,11260
6911,12441
6741,13362
6164,13935
5400,14091
4975,13773
5481,13752
5768,13318
5886,12690
5961,12401
5948,14478
5926,16858
5975,18905
6219,20543
6686,22113
7366,22245
8370,20617
9720,17453
11469,13709
13695,10526
16242,7919
18984,7855
21580,8379
24269,8683
27329,8357
29242,7260
28006,7053
25997,8405
23628,10008
21168,11729
18812,13231
16639,14152
14711,14240
13068,13391
11691,11777
10706,9808
10000,8346
9554,7118
9364,7204
9437,7645
9754,7497
10288,6759
21392,6891
21662,9970
22347,13425
23505,16577
25794,18803
30110,19750
33886,19871
36207,18751
36239,16702
33610,14103
28558,11450
21978,10429
15655,10015
14493,10103
13219,11469
11550,13484
10109,15770
9437,17658
8851,18386
8376,17591
8038,15595
7880,13123
7866,11116
7975,9591
8180,8592
8440,8051
8690,7855
8899,7931
9022,8233
9086,8709
9188,9249
9179,9694
9015,13111
8689,15486
8258,14392
7499,10572
12867,10094
14928,13912
16389,16980
16690,18406
15469,16848
12877,16809
9591,14304
6412,10367
5968,7907
4676,10946
5352,7901
4838,9112
4176,9197
8054,8456
8151,10274
8195,11219
8081,11473
7703,11245
6950,10185
5826,8505
4490,9516
4395,11942
5970,13780
6914,15087
6822,15574
5770,14986
4190,13365
4099,8607
5213,9350
6521,10405
7886,10941
9118,10611
10243,9384
10997,7568
12124,6998
12697,8558
13124,9176
13392,9135
13497,8434
13410,7680
13085,7853
12500,8277
11643,8192
10543,8596
10262,9735
9173,10746
7630,11881
6078,12794
5258,13441
4883,13744
4812,16678
5012,19609
5455,21071
6169,21076
8167,19932
10697,18553
13416,17582
15812,16186
17377,14384
17870,12755
17376,10829
16283,8749
14998,8414
13852,8947
13010,8988
12498,8520
12298,7587
12384,7880
12461,10370
12625,12592
12803,13732
12811,13219
13015,11267
13305,9028
13761,7362
28810,7088
29596,7201
28024,8447
24045,9919
18458,10628
12800,10467
11507,9721
11865,8897
12130,8401
12133,8494
11760,9283
10863,10822
9434,13060
7645,15335
5773,17097
4107,17939
4734,12846
5746,16902
6293,21969
6150,27252
5552,31434
4539,33236
4075,20763
5795,20482
7863,19603
10140,18006
12346,15682
14150,13230
15214,13239
15326,12249
14679,10862
13525,8840
11683,6758
5430,7769
7782,8658
10372,9268
12837,9414
15028,9005
16723,8116
17955,6971
9505,7558
6650,8764
4210,9384
4074,12414
5609,10113
6959,9729
7850,10611
8176,11716
8149,12832
8112,13576
8243,13494
8718,17230
9645,22686
11007,28253
12702,32825
14412,35140
15822,34601
16471,31342
16086,26330
14356,24423
11670,25095
8514,24586
5618,22740
4199,11816
5625,10708
7035,9806
8220,11178
8922,12536
9033,13562
8526,14162
7517,14260
6371,13826
5335,13595
5270,15289
5075,15503
4838,14518
4630,13648
4480,16469
4435,18946
4518,20808
4851,22662
5454,23073
6367,21755
7704,18933
9537,15428
11926,12427
14961,9800
18379,9081
22033,9742
26225,10068
29944,9693
32606,8380
31690,7022
29479,8262
26909,9724
24182,11376
21492,12941
19015,13982
17074,14113
15143,13177
13300,11348
11989,9095
10960,7327
22557,8635
22743,12118
23338,15827
24807,19137
27986,21428
31659,22304
34141,21604
34561,20063
32357,17623
27637,14661
21440,11778
15423,9417
14892,9169
13720,10410
12079,12327
10237,14567
8494,16465
7810,17546
7422,17093
7167,15282
7051,12901
7062,10652
7194,8892
7480,7704
7778,7004
8005,6726
8146,6767
8182,7109
8196,7724
8107,8516
8030,9254
7834,11463
7442,14052
6912,13565
6135,10294
5139,6766
5887,6925
6749,6787
11291,9965
13059,14195
14707,17932
15364,19397
14653,17761
12554,17534
9591,14998
6604,10883
4158,6872
3931,7681
4473,7242
4225,7496
3843,6726
7276,6806
7359,9366
7485,11389
7592,12347
7577,12577
7288,12033
6639,10442
5608,8203
4337,10411
6214,6880
4342,7037
4365,10445
5568,12234
7002,13615
8518,14097
9916,13437
11083,11842
11815,9765
12619,7590
13184,7367
13562,8810
13805,9277
13930,8555
13928,7610
13776,8142
13430,9486
12833,10109
11970,9861
10857,9370
9571,8780
8672,8721
7446,9212
6103,10135
5295,11154
4888,12646
4785,13729
4981,13771
5449,14319
6261,14622
8270,14336
10799,13758
13495,13512
15833,13659
17327,13452
17754,12768
17236,11945
16153,10167
14927,8350
13859,8909
13122,8969
12714,8553
12536,7804
12655,9287
12715,11562
12715,13445
12772,14198
12636,13931
12528,13079
12665,11774
12988,9948
13643,7894
28327,7187
26700,9467
22676,11722
17221,13254
11846,13627
9952,12949
10256,11749
10509,10648
10551,10063
10205,10179
9447,10999
8224,12389
6656,14038
5015,15536
4634,13382
5121,17966
4845,22894
4486,27142
4070,18351
5862,16808
8054,14854
10422,12551
12644,10381
14299,10008
15053,8868
14644,7487
7618,7223
10391,7824
12997,8107
15235,7908
16986,7252
10135,7025
7188,9051
4589,10270
3907,11891
5299,12309
6501,13466
7257,14864
7605,16391
7779,17713
8001,18298
8489,17659
9386,21948
10778,28298
12644,34217
14811,38364
16935,39612
18488,37465
19027,32478
18234,25962
16024,23938
12882,24102
9389,22928
6247,20958
3798,18569
4932,10857
6684,10146
8450,9985
9987,11111
10980,12103
11202,13247
10622,13953
9333,14116
7781,15381
6079,18018
4690,19046
4129,18231
4402,19444
5556,17540
7203,15022
9501,12814
12511,10713
16375,9041
20876,9570
25467,9867
29853,9596
33243,8521
35126,6773
34118,6791
31964,7801
29265,9029
26390,10296
23550,11523
21393,12269
19582,12196
17694,11176
15793,9401
13966,7340
23184,7019
22704,10189
22796,13900
24049,17648
25956,20718
29089,22516
31413,22718
31814,21313
29760,19326
25373,16665
19698,13800
15054,11254
14577,9328
13374,8886
11706,10611
9853,12681
8235,15184
6917,16535
