ch1,ch2
7002,8830
6680,7203
6948,6705
7615,7642
7374,8974
7343,9585
7896,9226
8879,8040
10012,6525
10907,8304
11192,9518
11727,12824
12455,15231
13193,15774
13769,14196
13772,12061
13090,9897
11827,8656
10283,9255
8795,9188
7597,8448
6806,7192
9089,7744
10391,9535
11468,11359
12099,12954
12622,14013
13451,14287
14174,14175
14765,13067
17475,11185
20208,9055
22696,7188
25590,6761
27798,7504
28933,8868
29785,10804
29446,13185
30021,15408
30515,16951
33384,17368
34941,16530
36967,15106
37278,14423
36528,12976
36827,13882
35051,15408
33189,15431
31533,14252
30326,12602
27350,11367
23089,12333
18282,14270
13625,15876
9629,18309
6526,20211
6446,22611
7539,23441
8485,24310
9293,24327
10442,27545
11684,30900
13125,30808
14872,32344
16840,35106
18933,36731
21634,37006
24882,35881
27497,33617
28990,30555
29370,27138
30907,23686
30988,20468
31105,17623
31493,16434
31882,16847
31951,17692
30912,17041
29770,15126
27655,15521
28761,16229
29494,17425
29149,19251
27883,20956
26624,21741
25264,21595
25672,20747
25578,20169
24783,20549
24331,24206
24958,27644
24821,28989
23933,27631
24960,23947
25685,19339
25451,16926
25732,16416
26148,15488
25822,14101
24883,12596
23454,11230
21910,10393
20753,10642
19437,11830
18077,13600
16848,15582
15562,17460
14362,19208
13324,21575
13103,24331
12955,26135
12782,26863
12468,25306
11934,22087
11164,17962
10279,13090
9559,8581
6373,13229
7616,11065
8444,8760
8696,6767
6431,11084
6595,12143
6649,12698
6635,12833
6567,12685
6550,12382
6650,11954
6862,11271
7102,10231
7238,8817
7138,7166
7343,7628
7261,8900
7276,9468
7953,9158
9127,8238
10310,6856
11399,7009
11040,9033
10925,12806
11217,17241
11942,20436
12740,21057
13356,19611
13531,16969
13118,13952
12172,10776
10926,8082
9667,8030
8618,7422
8916,7353
10032,9295
10965,11286
11774,12984
12596,14089
12821,14559
12855,14517
13279,13630
13204,12015
13846,9986
16714,7972
19598,6815
24194,7119
26154,8300
27007,9959
26779,12159
27068,14253
27937,15777
30553,16302
34860,15612
37607,14863
38128,14447
39023,13115
37528,13115
37055,14463
36314,14299
34570,13017
33079,11340
30685,9873
28436,10579
24681,13359
20067,16072
15245,18160
10930,19211
7408,20394
7133,17790
8990,19809
10688,21239
12367,22081
14009,22441
15249,24706
16166,27821
16962,30332
18190,31863
20110,34795
22195,36927
24716,37781
26920,37184
28427,35804
28835,33468
29992,30206
30395,26639
31069,23261
31015,20377
31261,18042
31618,16266
31041,14900
29419,14266
27613,14241
27930,14366
28822,14479
28546,15524
27325,17010
26430,18923
25056,20514
25605,21025
25411,20350
24583,19565
23411,18841
24047,20744
24001,23851
23321,25855
22767,25983
23817,24360
24065,21168
23873,17227
24789,14683
24806,14292
24103,13082
22842,11533
21539,10064
20908,8912
20072,8173
19429,8705
18264,9862
16725,11619
14996,13580
13973,15445
13036,16893
12230,17552
11569,19058
11010,21148
10475,21907
10151,20788
9617,18098
8933,14789
8181,11025
7459,7399
6704,10653
7475,8873
7795,6977
6251,6953
6535,8210
6710,9152
6755,9745
6716,10016
6687,10099
6726,10066
6846,9868
6981,9394
7126,8516
7223,7248
6470,6744
6924,7189
7011,8329
7112,8839
7867,8819
9123,8164
10381,7079
10924,9600
10635,14126
10733,18716
11121,21901
11824,22861
12607,22305
13090,19369
13081,16164
12552,12349
11640,8956
10605,6527
9610,8143
10727,10133
11870,12017
12570,13363
12712,14307
13073,14515
12823,13879
12600,12576
12639,10796
12312,8855
12795,7810
15630,7439
18398,6879
20765,6825
22400,7855
23233,9267
24094,11074
24236,12974
25619,14465
27486,15155
31471,14754
36697,14122
40024,14036
40718,12862
39823,12116
38813,13238
36706,13128
37165,12038
35968,10570
35318,9207
33178,9369
29961,11682
26647,15136
22088,18252
17060,20266
12363,20774
8461,20514
6301,14862
8522,17085
10908,18894
13464,20099
16206,20630
18402,20782
19749,23367
21353,26003
22765,28377
23879,30386
25111,33612
26210,36173
27174,37574
27874,37856
28202,38234
29374,37051
29790,34480
30144,30941
30373,27420
30827,24536
30886,21600
30912,19010
29689,16976
27742,15462
27314,14396
28193,13650
28187,13033
27208,13865
26440,14740
25489,16116
26175,18133
25980,19189
24997,19247
23525,18880
23950,17891
23820,18280
23099,20426
21916,22479
22574,24002
22898,23830
22564,22449
22983,19512
23496,15587
23185,13471
22161,12739
20934,11191
20270,9494
19713,8015
19597,6872
17554,6717
16640,8041
15416,9658
13966,11359
12489,12857
11121,13929
9935,14753
9166,14973
8764,15678
8332,16233
7828,16010
7226,14136
6582,11073
6451,7765
6642,6863
6669,7204
6709,7623
6809,7886
6957,7813
7097,7347
7117,6564
6903,7806
6874,9117
6552,9883
6734,7139
6901,7617
7609,7639
8798,7402
9999,6832
11038,9332
10618,13250
10421,17135
10542,19864
11140,21748
11847,21438
12458,19125
12792,16192
12749,12606
12344,9348
11715,6934
10710,7924
11333,9491
12305,10869
13131,12138
13326,12768
12850,12653
12728,11910
12158,10690
11854,9212
11667,7986
11309,7890
11713,7598
14313,7094
16701,6561
18594,7526
19811,8788
20334,10362
20923,12070
22496,13543
25562,14361
28423,14241
33285,13458
37588,12991
40824,12905
41372,12360
39431,11600
39051,11450
36951,10436
38194,9816
38304,9233
37786,8472
36294,10169
32766,12955
28768,16595
24156,19476
18899,20892
13851,20967
9586,20977
6327,20248
6774,13941
9124,15668
11870,17124
15060,18123
18156,19479
21148,21113
24839,22710
27719,24463
29463,26567
30080,29048
29831,31737
30101,34228
30326,35897
30175,37961
29735,39322
29083,39072
29337,37110
29561,33761
29992,32352
30087,29831
30374,26536
29673,23030
27960,19815
26804,17112
26966,14952
26764,13283
26034,12763
25197,12954
25156,13113
25997,13708
26110,15171
25401,16133
24505,17229
24841,17246
24476,17114
23554,16839
22149,17676
22536,19200
22600,20711
22205,21721
21298,21902
22026,20484
22040,17564
21313,13702
20112,13270
19298,12097
18661,10248
18718,8321
18385,6562
13446,7543
11602,9073
9844,10361
8426,11139
7613,11313
6951,11376
6385,11347
6644,7093
7004,8917
7082,10437
6854,11365
6393,11555
6325,7082
10965,8156
10593,11524
10396,14842
10446,16984
10732,18478
11266,18795
12076,17532
12713,15124
13063,12315
13046,9613
12725,7492
11883,7350
12668,8374
13072,9110
13309,9423
13001,9301
12197,8851
11724,8147
11118,7345
10701,6953
10488,7296
10263,7320
10653,6928
14613,7371
15953,8705
16816,10284
17310,11957
18424,13439
22523,14414
26749,14636
30338,14265
35324,13319
38836,13458
39677,12902
40161,11664
38657,9989
38837,10199
37933,9970
39608,9187
40862,8215
40031,8443
38846,11449
35310,14871
30617,18185
25993,20671
20562,21697
15249,21709
10656,21182
7106,19428
7131,13034
9478,14849
12256,17068
15913,19585
20154,21800
24641,23575
28786,24932
31920,26015
33482,27085
35478,28349
36459,29865
35795,31645
33975,34620
31551,37426
31549,39383
31552,39844
30970,38423
30015,36170
29499,35979
29850,34066
29579,30735
28823,26612
27733,22395
26519,18609
25380,15442
24367,13982
23725,13222
24304,12646
24640,12476
24655,12525
24233,12972
25269,13541
25939,14495
25662,14768
24682,15620
23111,15356
23540,15504
23398,15840
22675,16829
21558,18027
21277,18908
21262,18689
20652,17259
19424,14761
18122,14315
17551,14086
17365,12351
17224,9951
16606,7468
8616,6538
7281,7456
7005,8273
7185,10090
7003,11450
6504,11957
10819,7570
10525,10636
10328,13423
10341,14908
10583,15188
11018,16160
11521,16006
12317,14737
12959,12708
13301,10390
13312,8207
9266,6746
9225,6692
11104,7207
12363,8572
13319,10105
14095,11743
14852,13303
18662,14523
23585,15531
28470,15647
32284,15201
35894,14717
38698,14544
38932,13399
38039,11481
37460,9301
38782,8982
39174,8133
40812,7129
42227,9103
40059,12347
36509,15716
31851,18523
27315,20103
21811,20140
16339,19943
11546,19108
7755,20639
6417,12421
8549,13478
11095,14771
14063,17212
17488,20378
21268,23438
25176,25899
28772,27634
32111,28691
36034,29316
38382,29910
38659,30815
36964,32253
36549,34226
35395,36414
35265,38204
34483,38873
32886,37790
32354,37827
32970,38293
32743,36865
31702,33597
29965,29091
28326,24128
26653,20216
24710,17745
24670,15664
24250,13941
23612,13240
22841,13016
22999,12619
24473,12013
25404,12054
25622,12119
25067,12699
23795,13448
24587,13621
24558,13566
23837,13022
22514,13068
21773,13291
21456,14195
20724,14581
19427,14321
17707,13320
16496,15079
15969,16139
15850,15475
15357,13103
15404,9979
15474,7613
6503,7485
6726,6699
6836,6671
6988,8312
6862,9821
6479,10904
10618,8131
10378,10949
10182,12906
10134,13515
10304,13348
10663,14157
11136,14734
11647,14270
12475,12787
13059,10607
13345,8279
8553,6786
9355,8176
10479,9700
11229,11338
12188,13177
14765,15083
19642,16594
24905,17367
29688,17697
32969,17263
34528,16530
36586,15212
36585,12920
35890,10126
36502,7385
38906,6786
43099,6631
42782,9281
39772,12227
36478,14917
32181,16757
27851,17371
22492,17151
17034,18575
12198,20667
8308,21466
7473,14561
9860,14597
12523,15386
15342,17027
18185,20372
20999,24097
24163,27531
27979,30332
31802,32285
35312,34231
37724,35507
38644,35628
37957,35040
37261,34311
36695,35114
35431,35838
33670,35908
32596,37007
33154,38372
33135,38733
32427,37451
31022,34335
29495,29765
27893,27198
26423,23900
26162,20428
25265,17269
23896,16146
22295,15564
22290,14699
23027,13651
23503,12793
23646,11838
23367,10803
22806,11006
23991,11176
24502,11648
24239,11454
23226,10671
23051,9716
22589,9463
21581,9280
20176,9654
18293,10460
16340,12451
15283,14803
14885,16792
14267,17563
14021,16446
14083,13551
13808,10082
13154,8925
12345,7641
11317,6570
6766,7924
7040,8405
7145,7546
6634,6834
6543,8459
6280,9728
10281,7877
10274,10085
10120,11579
9944,11899
9864,11624
10150,12503
10553,13351
10975,13191
11785,11876
12485,9728
12912,7410
8046,7646
8327,9241
8926,11128
9864,13261
11518,15487
15579,17527
20570,18993
25583,20209
29682,20310
32139,19113
32663,17389
33483,14512
33769,11049
34048,7781
41678,6540
41560,8838
38938,11100
35793,12859
31871,13757
27713,13900
22778,15903
17574,18277
12839,19504
8932,19257
7755,18190
10183,17110
12874,17225
15517,17812
18276,19001
21957,22412
25539,25873
28807,29153
31584,31951
33713,36012
34955,39283
35052,41116
35218,41491
35068,40782
34267,39603
32804,38530
31903,37920
32046,37753
31620,37653
30774,37061
30046,35369
29051,33721
27611,32571
27102,29974
26945,26315
26111,22240
24712,19720
22817,19273
22518,19241
22441,18383
22124,16856
21543,14913
20912,12770
21116,10923
22007,10224
22585,9489
22704,9473
22943,9114
23670,8299
23580,7223
22697,7515
21240,8515
19319,9374
17212,10304
15681,11560
14981,13445
14023,15446
13423,17014
13240,17362
12823,15933
12188,12917
11360,11423
10724,10414
9755,9187
8508,8119
7098,7350
6746,6796
7036,8531
7200,9123
7142,8128
9560,6674
9847,9182
9887,11590
9769,14463
9624,15263
9510,13384
9584,10673
9943,11358
10310,11139
11107,9869
11812,8301
9431,6563
7690,7316
7821,8991
7943,10965
8448,13242
9401,15706
12189,18116
16135,20271
20744,21952
25065,22373
28363,21216
30192,19222
30554,16062
30253,12223
31250,8515
39249,7957
37322,9396
35075,10262
31838,11038
27483,12317
23129,14682
18331,16201
13745,16487
9800,16279
6923,18022
6570,23777
7672,22546
9403,20717
12150,20401
15655,20083
19334,19448
22773,20414
25646,22887
28094,25453
29748,27984
31364,32653
32011,37482
31842,41206
31181,43222
30234,43363
29481,42268
30537,40755
30692,38961
30869,37175
30756,35445
29855,34967
28387,34909
27417,34392
27490,32883
27084,30194
26185,26496
24851,22324
23102,22032
23188,23183
22890,23623
22071,22727
20860,20675
19794,17858
20268,14808
20461,12691
20456,10711
20290,8918
21240,7657
22398,7515
22920,8377
22658,8688
21658,8641
20018,9002
18208,9699
16779,10238
15934,10838
14752,11633
13835,12983
13383,14348
12698,15280
11826,15196
10854,13705
10009,12247
9211,12459
8266,11905
7182,10955
7027,8097
7046,8745
6845,7766
7065,6784
7795,7038
8322,6804
8824,7080
9075,10203
9148,13967
9111,17141
9087,18164
9073,16043
9080,11856
9441,8868
9793,8731
10566,8081
11186,6651
8430,7090
8196,7490
7930,7461
7629,7295
7285,6659
7070,7073
7492,8810
7894,10918
8252,13311
8555,15892
9905,18382
13240,20818
17082,22457
20988,22755
24365,21435
26668,19266
27680,16013
28268,12199
28079,8582
29866,6837
36721,6791
35717,8100
34779,8893
32077,9113
28155,11238
23925,12909
19544,13690
15079,15597
11223,17625
8230,18933
6772,25863
8389,26309
10079,26213
11721,25315
13257,23548
14678,23605
16060,22969
18189,21622
21151,19925
23409,20879
25487,22045
27466,23639
28396,28747
28289,34053
27387,39194
26078,43632
26538,46419
27688,47194
28734,46155
29918,43971
30222,41388
29572,38977
28444,36951
29055,35156
28802,33287
27874,30917
26465,27873
24739,24234
23056,21849
23488,22674
23334,25315
22525,26708
21232,26431
20291,24491
20547,22263
20300,19380
19673,15983
18863,12628
19426,9628
20252,7161
20771,7264
20902,8730
20546,9801
19937,10262
18761,10339
17871,10389
17117,10418
15899,10602
14880,10816
14329,11151
13441,11577
12335,12065
11086,12363
10070,11961
9064,10912
8059,12249
7087,12973
6883,7315
6771,7657
6446,6646
6264,6547
6437,7533
7110,8018
7620,7851
7945,7767
8097,11634
8157,15847
8237,19107
8365,19775
8549,17244
8713,12715
9066,9436
9430,8196
6797,6949
6529,7534
6279,7617
6543,7427
6949,9391
7606,11389
8224,13696
8771,16257
9225,18547
10751,20713
14173,21846
17844,21546
21315,19912
24111,17495
25876,14275
26494,10823
26200,7706
26765,7292
29146,6878
34729,7219
34863,7853
34952,7898
33096,8682
29480,10390
25178,11571
21208,14628
16838,17342
13055,19286
9632,20452
6749,21008
7179,25324
9307,25275
11762,25324
14334,25185
16765,24623
18786,24254
20219,24695
21088,24333
21521,23069
21718,21103
23032,20661
24577,20484
25227,20315
25248,23140
25473,28009
26043,33171
26408,38108
26808,42078
27329,44370
27865,45221
28146,44515
27855,42498
28852,39731
29931,36692
30005,33666
29111,30616
27420,27434
25206,24028
23714,20962
23800,20008
23489,21805
22751,24786
21514,27076
20671,27949
21097,28874
20899,27909
20122,24934
18929,20666
18919,16017
19101,11699
19051,8119
18802,7612
18967,9361
18735,10888
18566,11883
18186,12281
17927,12162
16915,11915
16111,11565
15579,11225
14618,10923
13359,10716
11977,10607
10925,10385
9728,9930
8469,9128
7294,9890
6262,11568
7378,6581
8615,6740
6590,6620
6620,8007
6754,8817
6959,8950
7087,8636
7144,11562
7209,15039
7362,17623
7596,18118
7917,15997
8293,13636
8683,10904
9098,9424
9535,7018
6278,8306
6821,10543
7271,12674
7925,14593
8599,16838
9165,18635
9624,20197
11432,20505
14627,19317
17861,17389
20733,14593
22936,11481
24282,8545
24784,7420
24610,7617
25512,7216
33921,6869
33925,7577
33539,7819
34616,7924
35060,7762
33824,8816
30677,10149
26705,12967
23118,15921
18749,18326
14684,19996
10856,21049
7622,21668
6368,23661
7456,23857
8538,23784
10237,23798
11837,23342
14936,22698
18256,21993
21414,22340
23992,22748
25638,22974
26162,22790
25709,21962
25523,21666
28459,21364
30124,20425
30442,19188
30452,19955
31178,21848
30769,25794
29721,30001
28477,34107
27311,37536
26717,39734
27604,40358
28498,39446
29210,37370
29501,34528
29061,31324
27733,27971
25626,24604
25439,21350
25067,18885
24249,18202
23104,19981
21685,22252
21023,24553
21442,28670
21391,31549
20793,32126
19634,30079
19680,25808
19526,20368
18926,14877
18064,10099
17747,9079
17317,10214
17437,11961
17375,13378
17768,14316
17354,14723
16824,14694
16689,14260
15841,13473
14536,12723
13068,11899
12036,10989
10764,10134
9380,9363
7980,8490
6715,7579
7090,7399
8125,7803
8915,7900
9493,6993
6944,7787
7023,9010
6696,9645
6574,9778
6480,9762
6479,11769
6629,13167
6958,13680
7364,14541
7735,13561
8162,12073
8643,10439
8828,7845
6734,12248
7329,14375
7705,15942
8223,17434
8797,18484
9273,19267
9681,18627
12062,16984
14933,14432
17638,11401
19847,8499
22295,7030
22741,7236
22730,6906
29130,6846
29743,7558
31331,7725
32183,7972
32737,7854
34551,7245
34601,7897
33966,9261
31379,10843
28307,13634
24977,16087
20543,18127
15953,19372
11929,19959
8488,20466
7590,20098
9111,20749
11095,20651
13334,21011
15272,20553
17661,21005
21183,21029
24554,20687
27327,20211
29055,19729
29489,19329
28648,20544
28529,21216
31371,21131
33041,20214
33222,18835
33946,19281
34539,19130
33785,20299
31830,22917
30484,25710
30673,28446
30298,30759
29657,32285
28972,32768
28273,32378
27451,31198
26306,29251
26957,26733
27238,23915
26818,21066
25714,19005
24092,18553
22190,18720
22010,19513
22038,23172
21781,27395
21155,31043
20119,33052
20637,32582
20693,29422
20033,24710
19070,20321
18101,15570
16959,11893
16438,11583
15994,13203
16539,14782
16683,16056
16369,16888
16928,17365
16628,17623
15564,17338
14161,16435
13053,14973
11735,13406
10295,11774
8808,10239
7379,8912
6590,7568
7166,8658
7728,9245
8089,9266
8678,8073
7347,6772
7605,8332
7363,9524
6664,10229
6325,11576
6580,12322
6850,12975
7269,13053
7580,12524
8012,10979
8178,8440
6584,14410
7276,16166
7685,16963
7819,17594
8314,17785
8744,17685
9138,16398
9699,14339
12307,11463
14909,8487
24353,6547
25730,7600
26167,7889
27340,8333
29715,8191
31377,7487
34206,7107
34788,7788
34172,9472
32315,12470
29782,15126
26615,16999
22150,17982
17268,18251
13195,18082
9581,17657
6639,18453
6796,21811
8519,18533
10619,16398
13111,16720
15516,16814
17591,18323
20089,19205
23340,19287
26299,18636
28660,17543
30097,17193
30376,17802
29418,18423
30173,18868
32298,18932
33373,18373
33249,17697
34510,18285
34944,18091
33979,18153
33049,18800
34074,19818
33810,21175
32497,23138
30550,24951
28398,26447
26387,27410
27078,27712
27629,27213
27860,26246
27554,25285
26601,23748
25000,21912
23803,20173
23733,18793
23266,19795
22490,22145
21474,26379
20224,31094
21036,34440
21440,35429
21423,34116
21019,32082
19846,28176
18182,23338
16739,17933
15603,13178
15426,14211
15386,15412
15141,16635
15905,17743
16308,18636
15880,19251
15057,19927
14022,19949
12600,19050
11053,17201
9502,14817
8005,12479
6666,10428
6350,6756
6548,8056
7042,9099
7514,9791
7809,10043
7910,9725
8555,8524
9224,6605
9452,6706
8810,7478
8238,7578
7475,6811
6602,7353
7979,6904
7825,8405
7164,9577
6241,10358
6433,11848
6576,12165
6804,12160
7104,11958
7308,10773
8010,8623
8893,6778
8526,7245
7802,7106
6347,16913
7085,17819
7515,17378
7641,17007
7779,16377
8129,15336
8470,13865
8852,11497
9817,8710
20073,6791
21611,7652
22936,8322
23968,8587
25944,7967
28761,6826
35655,8136
35455,10814
34268,13706
31246,15738
28331,16481
23971,16069
19101,15641
14854,14605
10893,14543
7546,15475
7564,25342
9669,22472
11958,19035
14486,15656
16790,13660
19119,14946
22202,15957
24970,16423
27221,16744
28838,16915
29674,16719
29593,16338
29309,16002
31012,15740
32015,15486
32166,15023
32408,15464
33090,16072
32920,16235
31932,17155
33910,18398
34761,17833
34248,16563
32493,17256
29813,18244
29596,19338
29185,21124
28576,23078
27883,24808
27077,26008
26031,26390
25152,25756
25412,24233
25240,22079
24572,21784
23447,21877
21978,22411
20597,26556
21116,31105
21428,35043
21879,37529
22158,37841
21541,36878
19993,34096
18463,30140
16635,24874
15680,18948
14857,14803
14130,15112
14386,15663
14918,16415
15015,17303
15059,18247
14536,19129
13297,19934
11684,20257
9997,19478
8420,17529
7022,14886
6451,6971
6510,8185
6867,9219
7263,10176
7498,10448
7697,10139
7785,9340
8388,8137
9433,6565
9369,7065
8818,8079
8044,8246
7149,7345
7173,7570
7061,7722
6936,6869
7696,6748
7182,8090
6351,9182
6283,10118
6415,10209
6515,10615
6699,10579
6865,9907
7427,8370
7858,8320
7823,9228
7358,10083
6814,9859
6256,8459
6753,19089
7192,17094
7330,15642
7275,14273
7432,12806
7704,10995
8058,8669
8515,6826
17803,6966
19325,8049
20777,8063
22720,7181
35917,6807
38092,9614
38151,12238
37311,13910
33938,14380
30633,15405
26428,14876
21358,13282
16622,12022
12073,13984
8223,14822
6430,25853
8311,26474
10520,25223
12876,22029
15307,17966
17953,14647
20828,13247
23472,14461
25639,15774
27236,16662
28151,16800
28392,16236
28206,15150
29748,13948
30579,12856
30591,12669
30548,12754
30717,12959
30324,13297
29673,14737
31337,15636
32473,17246
32801,18412
32066,17541
31941,14738
32503,13285
31938,14491
30562,16072
28759,17957
26820,19999
26591,21954
26462,23467
26176,24902
25690,26148
24912,26492
23739,26008
22172,25023
21908,24959
21739,28315
21412,31708
21170,34740
21592,36899
21501,37619
21208,37136
20210,35456
18550,32777
17391,28718
15888,23476
14357,17679
13920,14607
13831,14739
13718,14966
13953,14634
14055,14725
13383,15470
12056,16286
10392,16932
8680,17173
7143,16574
6378,7496
6529,8800
6843,9858
7058,10417
7283,10502
7467,9917
7938,8741
9207,7600
9202,6880
8401,7897
7488,8071
6528,7681
7339,6727
7311,8509
7191,10603
7015,11482
6829,10709
6681,8677
6710,6613
6429,6652
6388,6549
6465,6746
6427,7117
6351,8890
6433,9512
6296,9909
6355,9972
6464,9556
6520,8788
6725,10490
6667,11950
6447,12695
6365,19608
6803,16346
6960,13691
6919,11711
6818,10028
6897,8096
7210,7479
7681,6819
15910,7063
17491,6889
39333,7566
41943,9591
41674,10820
40748,12462
37255,13235
33582,12566
29252,10938
23651,12595
17860,14054
12698,15643
8462,16587
6564,30949
8274,27369
10228,24765
12381,25189
14693,23322
17058,19718
19415,15721
21616,14341
23519,13518
24992,14455
25928,15268
26318,15525
26390,15024
27636,13829
28312,13755
28350,13171
28595,12330
28458,11497
27746,10850
28047,11657
28992,12683
29516,13754
29593,14581
29137,17224
30892,18256
32448,17094
32859,13992
32033,10687
30140,11516
28488,13059
28507,15413
27883,18228
26870,21324
25650,24370
24324,26883
23218,28359
23481,28548
23354,27481
22822,28175
21944,30131
20867,31767
20622,33014
20515,33745
20693,33721
20332,33098
19871,31836
19151,30097
17718,27502
15847,23802
15138,19257
14265,14532
13396,15553
12864,16351
13011,16402
12737,15746
11914,14487
10594,12778
8982,11797
7323,12108
6293,8478
6432,9557
6583,10138
6890,10068
7712,9302
9135,8426
10143,7380
7919,6811
6914,6976
6258,6614
6947,7692
6945,8644
6845,9512
6696,12550
6611,14557
6542,14558
6520,12535
6553,9510
6632,7536
6490,6745
6938,7383
6877,7807
6649,6902
6535,8185
6793,8888
6845,9277
6601,9668
6486,15236
6643,11523
6603,9069
6501,7429
6446,7119
6509,6807
43231,6571
45668,7892
45001,9327
43675,9855
40045,9365
36512,11232
31675,13853
25376,15300
18758,15318
12939,17089
8402,17671
7144,28060
8976,29764
10981,30467
13055,27689
15115,22561
17050,22115
18834,19872
20355,16282
21631,14862
22593,13702
23243,13179
24301,13222
25316,13350
25833,13849
25953,14180
26278,14012
26405,13216
26031,11939
25159,10489
26276,10216
27016,10359
27114,10840
26679,11808
26338,12362
28215,13925
29765,16210
30760,17149
30870,16148
29900,13349
28226,10870
28943,11356
28684,11748
27574,14192
25906,17185
23947,20787
23964,24400
24020,27538
23797,29758
23218,30802
22247,31307
21474,31908
20572,31714
19960,30936
19670,29789
19325,28454
19670,27016
19483,25451
18688,24018
17869,22303
17267,20039
16097,17137
14639,14943
13154,15991
12677,16602
12175,17597
11494,17667
10528,16806
9242,15124
7738,12888
7391,9032
9017,8543
10293,7821
10974,7173
11342,6874
11290,6786
10690,6938
9772,7220
8730,7428
7655,7375
6617,6965
6563,8152
6388,9364
6238,11097
6286,8712
6339,7664
6285,7448
7056,7765
6981,8359
6725,7564
6353,7332
6657,8232
6963,8878
7004,9215
6707,9274
6325,13765
6472,9005
6421,6548
45546,8121
41853,10913
38543,13343
33070,14585
26180,15412
19137,16169
13065,17390
8422,18352
7575,23184
9598,22886
11758,26164
13926,28281
15956,29472
17719,27555
19152,25287
20184,23236
20849,22147
22080,21013
24031,19215
25296,17349
25823,15827
26173,14805
26638,14205
26468,13773
25805,13193
24744,12229
23556,11392
24543,10805
25069,10064
25029,9409
24400,9041
24921,9665
26150,10452
27018,11500
27558,13150
27682,14523
27247,14939
26107,13627
27172,11585
27607,12545
27169,13641
25884,13709
24098,15263
24250,19214
24007,23453
23453,27469
22654,30587
22455,32232
21845,33481
20998,33159
20378,31523
19522,29040
19143,26378
19080,23728
18860,21233
18364,19223
18616,17516
18593,17192
17868,17502
16543,16918
14882,16360
13827,17131
12815,17691
11875,18208
10817,17985
9629,18090
8308,17150
6894,15285
6719,7951
8463,7841
10045,7273
11122,6606
11905,6848
11053,7454
9979,7980
8855,8091
7760,7596
6725,6569
6260,7157
6807,7589
6709,8469
6473,8007
6411,7253
6770,8010
6984,8518
6908,8795
6609,8711
6291,11555
6439,7148
11983,6562
47217,7211
46405,9344
43372,11139
39261,12894
33385,13933
26232,15546
19098,15821
12998,17138
8384,17686
7724,23713
9924,22753
12275,22241
14615,22278
16747,23716
18510,27286
19808,28429
20602,29622
20915,28950
22682,28054
24903,28022
26366,26361
26972,23678
28453,20680
29073,17896
28732,15585
27523,13728
25790,12578
24394,12353
24711,11788
24621,10832
24116,9630
23174,8424
23474,7462
24611,7631
25152,8810
25171,10102
24766,11411
24031,12269
23752,12538
24518,12143
24999,11453
24998,12396
24349,13312
23489,14870
23943,15607
23765,16888
23071,19831
22042,24185
21900,28741
21394,32176
21292,33806
20716,33317
19746,30966
19531,27893
19119,24156
18521,20333
18022,17174
18470,15602
18630,15698
18365,16321
17603,16875
17106,16922
16003,17395
14986,18034
13597,18729
12070,18494
10560,18913
9133,18446
7741,17240
6372,16310
10323,7083
9239,7201
8322,6594
6323,7059
6464,13363
6584,12566
6524,11976
6351,11335
6315,7220
6262,6806
6716,7583
7007,8143
6988,8363
6604,8181
6284,9655
9150,6672
9551,6774
9857,7341
10249,8034
11108,7452
45381,6662
47233,8068
46619,9973
44245,12125
39078,13912
32869,14851
25781,14636
18785,14444
12795,15554
8284,16157
7678,28663
10005,27129
12536,25080
15042,23069
17324,21476
19145,21045
20431,24611
21108,27216
21211,28346
22506,29533
25013,29432
26770,31407
27656,31500
29858,29690
31125,26454
31192,22506
30173,18538
28236,15504
26939,14139
27050,12903
26497,11628
25422,10208
23923,8672
22272,7181
23832,7016
23132,8345
21982,9425
22556,10396
22790,10804
22729,10425
22405,9587
21757,12130
21678,13491
22476,13649
22744,15074
22391,17088
21440,18880
21261,21192
21016,25839
20959,29733
20437,32046
19592,32553
19567,31157
19146,27812
18425,23436
18318,21615
18496,19250
18432,16874
18134,15773
18136,15354
18233,15660
17668,16006
17051,17048
15791,18334
14065,18832
12181,19107
10347,18536
8622,18101
7157,17561
6365,9348
6520,8187
6519,7335
6450,6940
6301,7171
6385,16453
6639,15429
6862,14641
6979,14030
6930,14019
6699,13615
6328,12699
6620,6876
6570,6895
6623,6898
7027,7222
7113,7260
6819,6988
8442,7155
8854,8189
9299,8096
10204,7045
41161,6845
44249,8468
46735,10306
46358,12076
44024,13442
38795,14011
31845,13551
25041,12100
18328,12362
12527,15527
8140,18190
7452,29660
9720,30582
12493,29848
15235,27866
17736,25241
19717,22552
21038,20799
21647,21348
21586,24448
21665,26486
24414,26601
26472,26355
27650,29205
30025,31075
31976,31325
32634,29675
32076,26339
30419,22622
29321,19685
29799,16805
29357,14146
28121,11758
26267,9579
23982,7608
22391,7526
22458,8292
22041,8476
21210,8275
20040,7911
19759,9968
20340,12898
20705,14726
20688,15292
20174,15973
20360,17419
20550,20064
20613,22698
20092,26820
19259,29961
19195,31444
18737,30758
17964,27880
18285,26814
18506,25023
18358,22277
17921,19146
18156,16273
18334,14648
18110,14362
17956,14492
17236,15629
15859,16974
14011,18216
12073,18482
10002,17833
8085,17108
6483,17824
6300,12267
6565,11044
6648,10046
6590,9447
6465,9501
6340,10144
6265,11068
6260,12683
6325,14528
6447,15359
6612,15728
6792,15755
6956,15264
7058,15005
7052,14672
