ch1,ch2
8719,8450
7485,8128
5961,7570
4797,6232
2421,6353
2103,8170
3119,8398
5188,7459
6683,6299
5095,6805
3602,7521
2311,7970
2251,7992
3581,7281
5121,6751
6603,6380
2305,7241
2132,12463
2709,11252
3194,9669
3407,8014
3382,6431
4370,6360
4437,7929
4624,8615
4896,8663
5291,8210
5827,7590
6578,6896
7618,6309
7565,6483
7104,6733
6379,7174
5604,7823
4961,8598
4557,9331
4463,9793
4688,9733
5344,8998
6376,7464
2182,9102
2865,10861
3284,10946
3239,10768
3490,9518
3903,7231
9984,6602
10360,6938
9806,6981
8393,6800
6296,6520
4235,6338
4309,6593
4475,6805
4907,6565
9839,6654
9470,8745
8683,10992
7591,13265
6436,15384
5324,17038
4607,17817
4302,17430
4587,15968
5185,13910
6075,11869
6427,10299
5992,9413
4859,9243
3435,9718
2476,10679
2364,11862
2220,12934
2106,13623
2468,14440
3043,15399
3590,18401
3963,22674
4052,27114
3827,30349
3565,31443
4184,29991
4920,26829
5536,22880
5701,19390
5434,16478
4872,13920
4191,12527
3533,11046
3008,9534
2575,8054
2239,7082
2080,7750
2147,8070
2312,8101
2536,8009
2898,7938
3296,7918
3662,8206
4029,8414
4298,8862
4418,9373
4560,9634
4630,9568
4641,9090
4601,9406
5082,11433
6017,12410
6672,12021
6689,10472
5991,8719
4776,6865
1992,7206
2075,8849
2113,10563
2579,13179
3200,15188
3852,15963
4469,15024
4967,12481
5346,9130
5816,6365
6961,6982
8934,7880
10536,8928
11682,9662
12452,9492
12983,8225
13390,6350
3682,8678
3537,12447
3345,14935
3115,15640
2890,14616
2685,12678
2481,10922
2228,10148
5125,7012
3806,7838
4268,7259
5242,6428
5441,6777
3966,7703
3664,8428
4815,8771
5928,9154
6554,9821
6673,9422
6405,8649
5888,8141
5227,6872
4617,6884
3958,7432
3284,8260
2673,9156
2751,9965
3118,10442
3433,10355
3647,9615
3787,8564
3803,7478
3781,6238
6449,8449
7631,10338
8769,11482
9698,11726
10211,11200
12398,11425
14735,12049
16264,12474
17052,12670
16758,12517
15328,12248
13158,12405
10700,12539
8334,12583
6306,12739
5102,12479
5609,11818
6798,10981
7772,9681
8125,8791
7592,8080
6337,7372
2638,6322
2478,6506
2252,7301
3562,7471
5684,6610
5466,6625
3721,7125
2363,7407
2048,8205
3418,7477
5154,6877
7012,6308
4145,6989
4013,9422
3397,11225
2497,12285
2087,13548
2407,13073
2850,11841
3270,10090
3406,8173
3269,6357
4172,6679
4263,7241
4461,7418
4678,7606
4951,7706
5475,7521
6045,6226
6302,6300
5910,6682
5319,7193
4714,7823
4250,8501
4019,9112
4064,9503
4426,9464
5070,8753
6047,7355
2252,11667
2452,12885
2279,13443
2022,12202
2340,9775
2371,6362
9259,6917
10543,8020
11486,8752
11522,8978
10754,8818
9083,8319
6744,7715
4621,7210
3544,6922
3717,7014
4055,6866
9248,7089
8569,9315
7547,11725
6347,14068
5246,15931
4459,16799
4259,16296
4527,14583
5209,12259
5692,10027
5922,8341
5408,7379
4290,7192
3074,7574
2406,8344
2336,9250
2241,9997
2179,10610
2587,11118
3121,11952
3640,15717
4007,20069
4107,24272
3900,27541
4374,29110
5150,28556
5902,26296
6334,23131
6517,19895
6180,17027
5472,16148
4610,14382
3774,11857
3069,9294
2529,7432
2145,6767
2035,6894
2141,6663
2344,6232
4882,6655
4939,7151
4866,7532
4685,8303
4870,10263
5437,11370
5683,11203
5432,9924
4690,7842
2088,7458
2418,8940
3006,11759
3532,14076
4055,15203
4597,14703
5088,12674
5536,9743
6249,7590
8333,7925
10166,8383
11721,8826
12711,8853
13314,8076
13776,6586
5216,7906
4723,11671
4092,14814
3431,16091
2857,15907
2486,14669
2218,13168
2005,11790
3263,6440
4098,6489
5110,7307
5748,7645
6051,7567
6217,7130
6497,6584
6728,6450
6058,6685
4950,7600
3663,8594
3079,9291
3784,9547
4864,11303
5695,12207
6182,11745
6316,9802
6134,7099
5241,6225
4580,6827
3812,7537
3052,8533
2398,9435
2671,9987
2966,9961
3227,9289
3439,8303
3601,7416
3728,6354
6513,7413
7837,8648
8979,9472
9782,9920
10840,10830
13992,10972
16787,11094
18637,11017
19649,11054
19254,11006
17430,11108
14704,11631
11669,12228
8806,13010
6408,13690
4912,13742
5482,13015
6446,11814
7044,10343
6932,8526
6037,7135
2788,6834
2654,7134
2402,6449
2386,6792
3622,6918
10641,6321
10799,6636
10204,6457
8815,6247
5269,6319
3704,6862
2558,7529
2169,11357
2296,10561
2148,9410
3019,7107
4765,6258
5179,6698
5953,7200
6428,9715
6201,11802
5253,13413
3867,14055
2481,14148
2105,13874
2071,13594
2004,13454
1986,13543
2161,13464
2387,12906
2740,11559
3131,9665
3252,7612
4050,6520
4386,7380
4608,7879
4382,7517
3938,6569
3488,7019
3201,7425
3136,7713
3312,7804
3722,7599
4418,6950
9935,6687
11186,8191
12210,9583
12698,10450
12459,10613
11507,10128
9736,9459
7415,8698
5164,8089
3131,7728
2777,7610
2943,7533
3482,7144
4574,6301
7935,7278
6975,9610
6018,12110
5021,14215
4340,15223
4236,14717
4614,12920
5206,10575
5649,8438
5588,6915
2821,6383
2272,6994
2245,7617
2207,8195
2261,8659
2634,8906
3139,9562
3650,13044
4035,16859
4174,20547
4242,23519
5012,25204
5930,25238
6686,23761
7211,21385
7139,18823
6778,16829
5984,16258
5001,14267
4044,11614
3238,8994
2625,6876
2192,6325
3437,6395
3839,6516
4165,6239
4776,6454
4590,6740
4452,7161
4791,8903
5136,10021
5210,10090
4825,8845
3969,6850
3089,7452
3559,9875
3912,12298
4267,13672
4678,13635
5091,12257
5584,10129
7695,8279
9772,8377
11402,8315
12660,8105
13426,7566
13784,7175
14016,6757
7191,6507
6212,10075
5051,13458
3889,15525
2908,16290
2387,15928
2103,15177
4017,7527
5050,8865
5636,9350
5833,9459
5818,9140
5931,8675
6175,8218
6362,7797
6187,7377
5736,7368
4961,8227
4085,9199
3075,9797
2854,11465
3896,13526
4890,14527
5690,13947
6180,11686
6303,8392
4234,6772
3331,7499
2517,8411
2280,9070
2503,9217
2767,8761
3052,7884
3544,7250
4063,7157
4448,6712
6597,7204
7973,8878
9018,10287
9535,11107
11495,11099
14726,10540
17605,9922
19566,9609
20885,9277
20373,9238
18267,9621
15179,10365
11796,11379
8660,12796
6085,13787
4530,14073
5059,13498
5761,12027
5997,10258
5538,8157
3008,7220
2935,7607
2639,7004
2521,6651
3601,6745
8431,6488
9240,7228
9153,7599
8413,7120
7245,6304
3254,7028
2375,7832
1905,12213
2376,12400
2775,11673
2971,10305
2913,8757
2628,7288
5886,6661
6767,7212
7835,9281
8332,11729
7989,13454
6793,14779
5054,15327
3314,15372
2207,15131
2152,14619
2029,13966
1891,13505
1972,12921
2124,12063
2477,10579
2860,8629
3001,6624
4623,6343
5307,7288
5412,7702
4794,7186
11810,7684
12684,9302
13430,10506
13433,11276
12957,11368
11926,10849
10167,10081
8093,9399
5811,8871
3660,8636
2166,8631
2018,8580
2280,8211
3043,7381
6246,7868
5406,9895
4750,11572
4238,12455
4342,12198
4886,10784
5401,8843
5803,7115
2083,6475
2095,6990
2165,7328
2385,7443
2705,7537
3174,8002
3724,10297
4166,13471
4416,16529
4589,19025
5369,20546
6390,20815
7128,19804
7709,18162
7527,16084
7098,15458
6300,14865
5289,12967
4288,10391
3438,7850
3387,6762
3751,7118
4083,6990
4325,6286
5009,7318
5166,8398
4986,8424
4347,7650
4002,6439
4013,7920
4186,10161
4368,11796
4633,12419
5737,11962
7436,10615
9260,8733
11202,8633
12651,8293
13462,7678
13811,7501
13842,7734
13856,7300
7382,7982
5751,11074
4200,13910
2945,15518
2404,16055
2101,16135
1908,16111
3835,8004
4901,9468
5493,9904
5636,9733
5495,9495
5314,9259
5604,9140
5824,9103
5921,9042
5744,8877
5193,9373
4503,10066
3477,10785
2372,13113
3258,15188
4370,16039
5388,15259
6116,12824
6426,9428
6337,6291
3388,6341
2466,6997
2074,7676
2182,8078
2974,7955
4009,7753
4940,8127
5695,7929
6222,7283
6461,6480
6171,6846
5571,8445
6645,10167
7867,11647
8708,12565
9180,12689
11422,12097
14292,10708
16822,9140
18891,8402
20067,7940
19474,7846
17339,8241
14258,9072
10908,10563
7826,12149
5324,13308
3864,13734
4176,13278
4612,11901
4614,9707
4044,7593
4249,6486
3316,7512
3238,7923
2914,7419
2672,6768
3813,6833
4916,6347
6978,6847
7414,7789
7140,7864
6283,6955
2288,6446
2232,12287
2814,12186
3419,11256
3853,9733
4003,8025
3833,6620
6885,6590
7946,7664
8970,10026
9384,11809
9116,13280
8035,14403
6348,15000
4583,15353
2938,15536
1982,15399
2204,9190
2578,7330
5594,6732
6164,7447
6108,7381
5303,6440
11795,6878
13007,8538
13583,9856
14015,10919
13627,11364
12916,11293
11896,10815
10357,10100
8563,9651
6349,9365
4198,9309
2791,9432
2638,6874
5331,7069
4843,8403
4399,9401
4178,9937
4610,9711
5409,8732
5984,7456
6332,6419
2751,6307
2216,6657
2190,6835
2284,6785
2511,6776
2859,6851
3345,7065
3986,7884
4523,10266
5244,12690
5956,14667
6304,15885
6497,16134
7157,15432
7702,14327
7528,12261
6971,12694
6245,12272
5312,10779
4374,8620
3563,6386
3172,6369
3392,7003
3603,7522
3817,7514
4085,6761
5019,6606
4717,7443
4152,7324
4110,6321
4227,6243
4256,8209
4975,10032
6265,11162
7752,11411
9358,10834
10911,9613
12557,8385
13803,7909
14428,7049
14546,7714
14399,8067
14223,7597
14284,6446
7869,8311
5937,10723
4205,12601
3014,13731
2460,15054
2084,15915
3383,7408
4448,8565
5081,8771
5274,8483
5240,8191
5012,8162
5013,8459
5438,8996
5709,9593
5644,10135
5273,10550
4601,11768
3638,12569
2602,14083
3044,15822
4109,16287
5231,15260
6043,12825
6376,10031
6222,7070
2414,6745
3701,7664
5014,8462
6188,8673
7230,8264
7976,7476
8298,8068
8231,8899
7742,10290
6899,11925
6606,13797
7585,15196
8231,15751
8924,15217
10665,13587
12906,11226
14841,8941
16595,7641
17474,7036
16874,6850
14970,7186
12244,8030
9267,9606
6518,11230
4295,12657
2998,13169
2988,12573
3200,11260
3097,9145
2621,6977
5106,6827
3738,7739
3480,8136
3169,7747
2747,6496
2050,6681
2831,6993
3958,7017
4985,6699
6277,6902
6251,7394
5967,6946
2305,11810
3059,11491
3937,10433
4722,8978
5228,7782
5306,7229
5042,7009
4556,6602
2761,6729
2675,6395
2769,6714
2011,7927
8247,7740
9130,9106
9764,10101
9755,11240
9269,12081
8151,12822
6471,13597
4747,14336
3097,14765
1898,14505
2004,7721
5851,6350
6546,7176
6858,7686
6602,7340
12219,7654
13404,9470
13878,10336
14044,10505
13431,10651
12508,10570
11523,10104
10378,9687
8692,9346
6599,9365
4789,9542
3293,9806
2135,9957
4336,6314
4385,6986
4256,7598
4050,7935
4226,8028
5097,7807
6221,7238
6940,6613
7277,6272
5781,6268
4370,6499
3139,6786
2412,7064
2353,7095
2448,6895
2707,6596
3118,6378
3728,6567
4504,7205
5554,8432
6832,9959
7779,11311
8177,12151
8234,12960
7815,12305
7520,10713
7469,9714
7258,9781
6405,9471
4955,8306
4129,6585
2911,6572
2482,6814
2473,6752
2639,6534
2847,6461
3027,6448
3161,6708
3277,7125
3669,7700
4036,7748
4355,6966
4541,6439
4214,6439
3154,6520
3774,6730
5698,6844
7312,6708
7834,6244
5675,6478
6825,8325
8071,9769
9421,10614
10821,10793
12151,10357
13548,9456
14667,8280
15224,7897
15301,8135
15093,8199
15210,7846
15297,6736
10017,7926
7996,10644
5949,13203
4312,14893
3164,15412
2546,14821
2099,14784
3700,6533
4502,6461
4565,6780
4920,7915
5121,9323
5071,10703
4766,11751
4157,12806
3361,13879
2536,14782
3141,15394
3933,15346
5013,14104
5738,12115
5941,9800
5636,7575
2736,7210
4190,8271
5752,8842
7241,8772
8560,8998
9616,9903
10145,10939
10088,12083
9527,13788
8527,15528
7288,17191
7231,18351
7691,18445
8299,17277
9474,15131
11071,12168
12416,9139
13545,7349
14108,6569
13567,6248
12023,6463
9810,7156
7358,8480
5073,9973
3231,11221
2123,11781
1910,10113
6749,7067
5103,7853
3593,8240
3309,7992
2894,6958
1949,7177
2598,7119
3508,7189
4438,7147
5166,7148
5449,6838
2200,10329
3162,9999
4330,9251
5517,8404
6444,7803
6840,7308
6527,7163
5809,6755
4683,6233
2197,7836
2307,9117
2294,9189
2156,7799
2689,6366
1978,8699
7567,6830
8503,7135
9309,7468
10228,7982
10572,8582
9928,9420
8612,10514
6677,11708
4490,12669
2720,12952
2133,12165
5966,7102
6828,7479
7358,8140
7401,8357
6780,7498
11966,8213
13166,10329
13652,11167
13774,10927
13128,9756
12225,9410
11287,9085
10223,8782
8610,8652
6827,8824
5219,9199
3631,9519
2389,9656
2999,6402
3343,6776
3563,7056
3724,7205
3763,7215
4431,7112
5937,6933
7249,6719
8136,6516
8465,6374
7978,6476
6778,6840
5218,7256
3818,7536
2846,7532
2602,7271
2703,6899
3000,6499
3482,6255
4290,6283
5366,6721
6916,7768
8467,9252
9431,10483
9693,11689
9572,11789
8894,10921
8543,9549
8566,8341
8166,7467
7197,6831
3143,6445
2613,7061
2355,7403
2421,7399
2626,7231
2798,7118
3055,6986
3491,6950
3956,7204
4285,7656
4370,7701
4420,6921
3408,6300
3129,6765
2995,7350
4516,7886
5827,8137
6307,7913
5767,7192
8084,6742
9101,8578
10165,10009
11317,10848
12463,11042
13788,10657
14914,9813
15579,9027
15812,8846
16084,8478
16330,7846
16366,6840
11964,7701
10191,10761
8150,13855
6165,16424
4485,17745
3378,17695
2661,16491
2139,14409
4151,6347
4203,8359
4056,10590
3711,12516
3220,13848
2672,14714
2553,15012
3149,14687
3745,13813
4536,12477
5036,10853
5031,9077
4616,7884
4078,7072
3433,6683
3136,6672
2772,7053
2341,7726
2023,8464
2876,9317
4424,9814
6193,9801
7998,9443
9659,10481
11020,11883
11848,13336
11961,14726
11456,16465
10413,18113
9031,19472
7516,20295
7067,19916
7453,18267
8270,15622
9200,12217
10088,8862
10600,7396
10878,6418
7484,6467
5546,7263
3733,8320
2508,9285
2254,9716
10715,6586
8920,7330
6804,7747
4628,8163
3279,8081
2883,7299
2459,7741
3276,7423
4310,7269
5156,7479
5757,7619
5855,7590
5449,7295
4643,6690
2066,8759
3143,8752
4536,8417
6049,7835
7326,7558
7978,7119
7738,6899
6597,6430
9712,7043
7793,8369
5558,9591
3457,10261
2602,9967
2016,8586
6000,7313
6896,8565
7636,9073
7932,9091
7655,8993
6689,7635
9372,6256
11346,8490
12529,10661
13188,12127
13443,11953
12961,10443
12166,8608
11271,7933
10212,7640
8758,7639
7265,7929
5657,8503
4021,8801
2737,8693
1937,8363
2176,6630
2638,6900
2985,7021
3313,7018
4064,6952
5405,6868
6949,6763
8363,6617
9299,6538
9532,6541
8960,6765
7690,7306
6051,7842
4590,8163
3462,8120
2953,7723
3005,7128
3322,6540
6256,6303
7926,7137
9338,8546
10272,10361
10392,11456
10026,11330
9294,10138
8922,8575
8976,7258
3674,6845
2899,7482
2557,7863
2567,7888
2795,7778
3221,7607
3829,7357
4307,7116
4530,7297
4704,7729
4586,7490
4383,6743
4882,6444
4875,6669
4648,6583
4265,6356
3188,6586
2851,7497
3330,8506
4324,9194
4747,9142
4425,8248
3688,6831
15051,6849
14165,7558
11696,7733
8249,7241
5665,6780
4201,6247
5759,6984
6571,7629
6916,6733
9499,7408
10237,9327
10939,10753
11792,11511
13094,11591
14316,11084
15210,10322
15749,9622
16473,9206
16971,8079
17090,6802
13463,7233
12110,10687
10268,14438
8216,17757
6247,19990
4747,20744
3614,20027
2817,18553
2226,17325
3462,6650
3313,7704
3006,10069
2599,12682
2205,14474
2163,15255
2622,15370
3015,14745
3417,13422
3794,11471
4020,9608
3831,8655
3456,8304
3211,8225
2975,8463
2677,9040
2395,9883
2072,10766
1913,11579
2826,11996
4383,11652
6276,10760
8330,10263
10322,11683
11999,13158
13122,14928
13538,16480
13224,17868
12277,19322
10862,20255
9172,20716
7405,19902
6630,17747
7095,14716
7503,11169
7998,9074
8281,7606
8164,6807
7727,6281
3952,6440
2666,6802
2558,7236
2306,7413
1899,7205
12564,6873
10489,7286
8108,7575
5659,7828
3470,7916
2820,7388
1936,9518
2249,8561
3001,7769
3997,7521
5097,7535
5909,7709
6269,7883
6140,8028
5543,8043
4657,7811
3667,7266
2757,6446
2971,7804
4444,7756
6097,7443
7535,7298
8306,6894
8099,6465
5575,6442
6901,6920
8277,7398
9363,6985
5806,6275
3773,7014
2810,7035
2160,6309
5831,6627
6731,8874
7622,10370
8174,10940
8164,10580
7501,9373
6182,7582
1914,8911
2061,7209
10521,8221
11709,10413
12631,12234
13135,12855
13020,11953
12460,10089
11571,7959
10604,6552
9322,6467
7972,7006
6281,7565
4654,7796
3264,7586
2433,7045
1897,6796
2827,7095
3709,7241
4632,7271
5442,7245
6859,7191
8158,7086
9400,6888
10092,6591
10096,6645
9375,6944
8051,7535
6545,8079
5049,8375
3904,8285
3292,7831
3199,7177
3504,6525
8062,6419
9337,8582
9968,10487
10171,11298
9647,11041
8880,9568
8571,7784
8752,6443
5060,6446
4012,7146
3282,7755
2889,8114
2850,8121
3165,8070
3633,7840
4161,7503
4709,7161
4940,7201
4874,7697
4705,7497
4350,6601
4941,6742
5216,7326
5439,7172
5499,6957
5429,6262
2990,7114
2675,8393
3004,9334
3381,9360
3328,8329
2920,6688
9946,6310
12905,8388
15012,10110
14918,10994
12635,11013
9240,9963
6602,7842
4854,6750
5391,6992
6371,8223
7139,8336
7528,7392
9289,6512
9716,8774
10212,10706
10784,11940
11678,12376
12976,12096
14079,11321
14934,10529
15972,10024
16718,9008
17298,7052
13127,9858
11747,14203
9952,18399
7995,21562
6333,23149
4920,23158
3808,22274
2982,21837
2356,19874
2010,17290
1904,6264
4477,6514
3836,7165
3092,7869
2968,8966
2788,11799
2459,14034
2000,15285
2238,15476
2619,15408
2874,14732
3016,13348
3099,11423
3169,9824
3365,8844
3455,8585
3373,8994
3106,9766
2744,10814
2387,11922
2107,12987
2005,13595
2567,13239
4013,12025
5876,10462
8020,10854
10211,12492
12161,14099
13602,15560
14355,17210
14364,18297
13665,19290
12359,19839
10600,19835
8608,18674
6859,16255
5982,12951
6167,10947
6249,9386
6203,8375
5945,7412
5434,6664
13041,6902
10936,6996
8584,6966
6227,7214
3978,7438
2788,7134
4073,6427
1895,6755
1973,7549
2039,8191
2214,8377
2604,8043
3453,7667
4583,7499
5646,7666
6384,7828
6657,8139
6435,8358
5791,8496
4886,8512
3913,8297
3036,7737
2405,6809
2625,7027
4002,7278
5592,7243
7011,7095
7801,6714
4346,7365
5427,8173
6627,8928
7696,8535
8292,7550
6671,7878
7520,10395
8011,12084
8253,12721
7869,12309
6822,10628
5254,8283
3514,6289
1962,8860
2184,7429
9500,7318
10951,9870
11967,11889
12773,12823
13212,12748
13026,11530
12457,9753
11441,7899
7052,6508
5262,6668
3802,6415
2709,6563
3850,6909
4937,7152
5960,7309
6803,7410
8127,7455
9180,7389
10027,7158
10336,6777
9995,6665
9045,6937
7750,7458
6284,7905
4855,8117
3823,7981
3208,7515
3106,6861
7258,6676
8482,8729
9188,10321
9240,11076
8867,10614
7979,9076
7613,7085
4875,6614
3917,7294
3263,7839
2937,8113
2906,8099
3094,8028
3588,7752
4157,7381
4572,6998
4933,6718
4921,7856
4719,7858
4434,6567
4768,6426
5112,7430
5556,8016
6038,7696
6428,7054
3256,6309
2956,7607
2711,8577
2653,8608
2668,7570
7381,6448
10128,8905
12593,11358
14072,13237
13971,14155
11881,13829
8832,12181
6432,9504
4689,6926
5774,7200
6545,8025
7231,7870
7720,6954
9366,6276
9442,8597
9570,10839
9840,12461
10467,13132
11291,12926
12474,12082
13569,11399
14724,11074
15817,10018
16525,7979
16663,6632
13147,8538
12345,12809
11000,17401
9311,21618
7583,24242
6167,24981
4873,24251
3878,24644
3093,23478
2484,20948
2285,18089
2063,14963
1933,9951
1969,8549
1967,6253
4146,7014
3446,7676
3465,9472
3590,12550
3401,15375
3051,17087
2498,17166
2321,15808
2654,14781
2820,14060
2822,12703
2850,11082
3169,9578
3560,8652
3631,8353
3370,9028
3063,10073
2719,11301
2385,12579
2139,13591
2038,13643
2112,12624
3313,10914
4952,9244
6956,10534
9133,12356
11217,14085
12932,15587
14066,16823
14498,17911
14178,18283
13121,18619
11434,18095
9350,16765
7395,14310
5742,12073
4700,10924
4615,10051
4426,9072
4082,8037
3917,7186
3700,6340
12226,6401
10334,6305
6281,6366
4156,6673
3753,6540
4436,7593
3327,8323
2130,7243
2219,6518
2439,7158
2837,7402
3890,7316
4997,7446
5822,7729
6333,8090
6495,8245
6216,8307
5580,8379
4747,8473
3892,8484
3332,8242
2912,7615
2577,6647
2125,6235
3279,6782
4667,7046
5973,6864
6768,6535
2312,6299
2816,6746
3428,8361
4314,9511
5344,10272
6325,10054
6969,8805
6964,6755
7094,8788
7720,11423
7790,13241
7612,13975
6856,13480
5565,11464
3995,8882
2503,6484
1996,7568
2253,6561
9988,8697
11118,11199
12228,12867
13329,13343
13820,12707
13591,11298
12493,9479
11178,7801
9520,6283
4842,6492
6024,6980
6991,7340
7795,7609
8933,7759
9707,7991
10135,7984
10020,7607
9312,7049
8129,6749
6742,7133
5343,7437
4059,7544
3188,7368
2661,6915
2686,6410
6081,6939
7065,8636
7857,9932
8156,10499
7873,9977
7095,8542
6150,6666
3989,6628
3209,7271
2698,7707
2477,7829
2528,7755
2799,7588
3199,7284
3703,6920
4270,6541
4587,6511
4813,8104
4679,8303
4544,6839
4711,6713
5122,7770
5712,8258
6421,7781
7123,6895
3234,6436
3073,7264
2980,7263
2925,6543
5950,6646
7001,9248
8900,11905
10486,14189
11195,15860
10897,16393
9176,15593
6727,13488
5212,10468
3868,8478
2705,6982
6109,6813
6754,6916
7274,6637
9688,6350
9509,8860
9442,11195
9516,13114
9756,13905
10390,13640
11319,12647
12396,12105
13506,12020
14468,10819
15068,8816
15140,7258
14623,6296
12351,6892
12130,10730
11298,15439
10000,19908
8421,23225
6897,24981
5677,24954
4549,25418
3843,25062
3415,23250
2967,20674
2383,17807
2072,14726
1933,13993
2570,12424
2836,10995
3037,9668
3157,8341
2890,7202
4202,6250
3740,8045
4174,10451
4791,13365
5193,16350
5089,18690
4444,19715
3569,19091
2697,17620
2694,15434
2806,12832
2732,11609
2689,10257
3476,8896
4219,7983
4435,7703
4050,8272
3280,9310
2635,10427
2341,11685
2150,12293
2100,11877
2207,10870
2468,9326
3687,8660
5339,9451
7280,11261
9312,13018
11188,14500
12668,15587
13548,16443
13674,16906
12970,16780
11493,16202
9483,14693
7571,12468
5848,11407
4387,10792
3886,10348
3759,9670
3552,8928
3286,7868
2998,6553
4918,6347
4666,6988
3858,8164
2789,8176
2057,6705
3153,6680
4343,6853
5220,7226
5587,7814
5794,8063
6213,7983
5573,7802
4938,7650
4370,7633
3881,7736
3495,7759
3211,7521
2970,6951
3536,6547
4675,6558
2311,6661
2171,8865
2688,7151
2313,6990
2742,8887
3456,10356
4309,10943
5150,11031
5748,9650
5850,7593
5853,6985
6917,9423
7228,11734
6818,13575
6193,14347
5209,13686
3946,11483
2659,8793
8844,7194
10330,9901
11840,12066
13346,13218
14431,13289
14468,12488
13713,11096
12159,9370
10047,7588
6809,6742
7584,7975
8221,8824
9095,9442
9560,9469
9699,8970
9233,8254
8253,7547
6920,6935
5436,6702
4130,6883
3030,6904
2320,6691
2000,6363
4824,7205
5747,8492
6421,9442
6803,9749
6816,9248
6281,7993
5197,6319
2627,6507
2114,7055
2149,6722
2643,6418
4636,7565
4742,8256
4685,7167
4567,6534
4945,7539
5639,7891
6503,7354
7425,6527
6167,6293
7021,8812
7259,11613
6998,14254
7209,16301
7359,17387
6943,17227
5750,16156
4629,13876
3650,11483
2834,10386
1982,8668
6490,6332
6948,6275
10832,6254
10390,6667
9960,9351
9629,11829
9474,13982
9630,14783
9985,14277
10627,13041
11556,12584
12470,12630
13199,11381
13566,9341
13439,7311
11355,6513
11623,9047
11124,12309
10099,16354
8823,20421
7331,23224
5957,24197
6110,24644
6144,24727
6059,23626
5806,21734
5289,19348
4434,16650
3328,14324
2173,16684
1951,17892
2068,17322
2328,15620
2818,14625
3528,13503
4316,12351
4933,11122
5080,9837
4617,8651
3704,7443
2690,8519
2663,6287
3443,7636
3832,8676
3780,9765
4521,11985
5732,14587
6898,17308
7605,19647
7413,21030
6347,21070
5095,20219
3647,18547
2689,16383
2742,13324
2586,10304
2490,9169
3671,7981
4666,7025
4998,6754
4580,7017
3694,7872
2738,8724
2318,9680
2158,9909
2145,9753
2296,9218
2605,8757
3032,8187
3670,8325
5168,9585
6957,11173
8813,12568
10494,13649
11731,14359
12278,14827
11970,14880
10815,14237
9049,13046
7408,11124
5752,10408
4334,10338
3917,10282
3755,10202
3510,9570
3215,8303
2932,6520
5483,6271
4855,6900
3786,7279
2781,6680
2395,6238
4541,6386
5299,7042
5360,7669
6064,7819
6784,7722
6405,7291
5136,6821
3917,6521
3578,6429
3340,6550
3188,6672
3081,6588
2925,6292
2737,7116
1995,12058
2287,12823
2425,12440
2543,11124
2765,9426
3200,7339
2117,8579
2634,10277
3274,10812
3988,11196
4523,10126
4671,8081
5437,8079
6250,10037
6315,11603
5877,13132
4981,13744
3762,12871
2705,10506
2071,7955
7899,6277
9430,8716
11135,10846
12902,12309
14478,12992
14905,12798
14367,11920
12588,10576
10438,9006
7654,7443
5230,6956
3756,6527
5136,7380
6310,8239
7208,9004
7710,10013
8059,10507
8591,10749
8905,10231
8772,9270
8097,8255
6994,7434
5828,6872
4564,6494
3219,6390
2107,6370
3114,6783
3784,7602
4509,8485
5202,9148
5649,9530
5755,8664
5404,7592
4518,6303
4860,7267
4862,6481
4670,6787
5445,7030
6411,6640
7246,7829
7887,10335
7973,12902
7488,15172
6573,16861
5436,17718
4321,17470
3431,15950
2918,13712
2444,12551
1896,11615
6798,6544
7928,6764
8840,6618
9462,6789
9598,6782
9844,6287
12286,6323
12061,6842
11537,7174
10880,7096
10263,9903
9793,12499
9522,14959
9566,15791
9906,14877
10430,13295
11140,12880
11921,12825
12437,11525
12523,9510
12089,6776
10721,8272
10855,10407
10229,13080
8953,16094
7486,19299
6077,21596
6200,22557
6917,22953
7513,22422
7948,21257
8129,19408
7875,17166
6998,14985
5505,14336
3726,16179
2450,17148
2671,16415
3124,15844
3810,15107
4695,14312
5625,13425
6299,12611
6386,11513
5761,10150
4629,9219
3387,11155
2359,12591
2304,8724
2981,10552
3300,11951
4261,13376
5747,15663
7348,17931
9034,19854
9960,21040
9671,21218
8283,20568
6543,19718
4535,17979
2982,16152
2577,13374
2340,10008
2388,8060
3668,7027
3855,6226
2849,6790
2397,7407
2224,8266
2193,8574
2325,8350
2614,7879
3011,7433
3424,7156
3737,8175
4720,9033
6356,10301
8016,11389
9423,12274
10273,12918
10339,13217
9571,12812
8387,11922
6988,10841
5518,9494
4276,9612
3789,10001
3586,10275
3317,9784
3022,8377
2844,6252
4437,6563
4391,6419
5371,6811
5606,7367
6288,7599
7436,7192
7534,6401
3838,6538
4223,6445
2649,6373
2725,6533
2268,8550
2596,11334
2912,13135
3153,13594
3262,12778
3262,11246
3354,9279
3598,6967
2332,10093
2864,10589
3307,9868
3529,8196
4064,6987
4746,8968
5284,10494
5181,11463
4743,12162
3881,12467
2906,11304
2189,8798
8421,7744
10143,9997
11996,11672
13924,12603
14919,12793
14415,12316
12743,11306
10323,9999
7515,8663
4729,7954
3259,7062
2357,6769
2862,7956
4176,8611
5490,9335
6540,9998
7161,10469
7382,11049
7677,11237
8733,11038
9413,10132
9318,8898
8783,7736
7714,6951
6575,6583
5110,6393
2275,6706
1911,7416
2317,7469
2644,7714
2986,8157
3546,8919
4038,10230
4535,10188
4787,8757
4670,7591
